#Latest: Time (s),#Latest: Temperature (°C),#Latest: Potential (V)
1868.5,43.68913924,4.173278809
1869,43.67753057,3.98349762
1869.5,43.68913924,3.796386719
1870,43.68416386,3.700447083
1870.5,43.68416386,3.408241272
1871,43.67753057,3.18069458
1871.5,43.67089791,2.927780151
1872,43.65929227,2.76927948
1872.5,43.65266134,2.58102417
1873,43.62945802,2.386283875
1873.5,43.62282991,2.187538147
1874,43.60791895,2.079963684
1874.5,43.59798008,1.973152161
1875,43.57976246,1.86252594
1875.5,43.57810654,1.805114746
1876,43.57148328,1.757049561
1876.5,43.56154956,1.730918884
1877,43.5466516,1.753234863
1877.5,43.53837632,1.801681519
1878,43.52844727,1.843261719
1878.5,43.52017413,1.85508728
1879,43.50693913,1.926231384
1879.5,43.50197664,2.193641663
1880,43.49866851,2.446746826
1880.5,43.50363076,2.378463745
1881,43.48874505,2.675437927
1881.5,43.48874505,2.970504761
1882,43.49205271,3.068161011
1882.5,43.48874505,3.187179565
1883,43.49536053,3.311920166
1883.5,43.49205271,3.480529785
1884,43.49536053,3.744316101
1884.5,43.49205271,4.096221924
1885,43.48709128,4.259109497
1885.5,43.49205271,4.400634766
1886,43.48378384,4.560661316
1886.5,43.48047657,4.718971252
1887,43.48047657,4.845046997
1887.5,43.47386248,4.9036026
1888,43.46724901,4.942893982
1888.5,43.47055566,5.00125885
1889,43.47055566,5.006980896
1889.5,43.48047657,5.006599426
1890,43.47716944,5.006599426
1890.5,43.48543754,5.005455017
1891,43.48874505,5.00125885
1891.5,43.48378384,4.984474182
1892,43.48709128,4.925346375
1892.5,43.47386248,4.874229431
1893,43.47386248,4.806900024
1893.5,43.47386248,4.730224609
1894,43.46228931,4.587364197
1894.5,43.47386248,4.433250427
1895,43.47716944,4.246139526
1895.5,43.47386248,4.057312012
1896,43.47055566,3.849029541
1896.5,43.47386248,3.642654419
1897,43.47386248,3.360748291
1897.5,43.48709128,3.123092651
1898,43.48874505,2.921485901
1898.5,43.47716944,2.717208862
1899,43.48378384,2.447509766
1899.5,43.48874505,2.299690247
1900,43.49536053,2.14176178
1900.5,43.49866851,2.08568573
1901,43.49536053,2.011108398
1901.5,43.49205271,1.851081848
1902,43.50197664,1.760673523
1902.5,43.50693913,1.730155945
1903,43.50693913,1.727294922
1903.5,43.50693913,1.75151825
1904,43.51024764,1.766204834
1904.5,43.51024764,1.814079285
1905,43.51024764,1.870155334
1905.5,43.51355632,1.930809021
1906,43.49536053,2.038383484
1906.5,43.49866851,2.206420898
1907,43.50197664,2.333259583
1907.5,43.49536053,2.442169189
1908,43.49536053,2.593612671
1908.5,43.48378384,2.847480774
1909,43.48543754,2.912902832
1909.5,43.48047657,3.082466125
1910,43.47055566,3.279685974
1910.5,43.47055566,3.434181213
1911,43.46559574,3.665733337
1911.5,43.45237096,3.866386414
1912,43.45567692,4.046440125
1912.5,43.45567692,4.202270508
1913,43.45898304,4.358863831
1913.5,43.45898304,4.51965332
1914,43.45567692,4.69417572
1914.5,43.44080131,4.83417511
1915,43.43749605,4.927825928
1915.5,43.41931985,4.9949646
1916,43.41271147,5.006599426
1916.5,43.41105948,5.006217957
1917,43.40445188,5.006217957
1917.5,43.40114831,5.006980896
1918,43.39619324,5.007743835
1918.5,43.38958703,4.987716675
1919,43.38628415,4.968833923
1919.5,43.38628415,4.928398132
1920,43.38133013,4.846572876
1920.5,43.3747253,4.715919495
1921,43.35986668,4.577255249
1921.5,43.34996266,4.421234131
1922,43.33180888,4.25567627
1922.5,43.32355869,4.178237915
1923,43.30871077,3.958129883
1923.5,43.30541165,3.684616089
1924,43.30211268,3.416442871
1924.5,43.29716452,3.039550781
1925,43.28726923,2.889251709
1925.5,43.27572646,2.61554718
1926,43.27242887,2.449989319
1926.5,43.25429485,2.30178833
1927,43.2575916,2.252388
1927.5,43.2477018,2.12059021
1928,43.24275742,2.024269104
1928.5,43.23616544,1.885223389
1929,43.2229833,1.801872253
1929.5,43.2262786,1.754570007
1930,43.2147457,1.73740387
1930.5,43.2147457,1.722145081
1931,43.20156751,1.733398438
1931.5,43.19003858,1.76486969
1932,43.17521841,1.821517944
1932.5,43.17192546,1.896858215
1933,43.16698631,1.991081238
1933.5,43.1604013,2.108764648
1934,43.15710903,2.248191834
1934.5,43.15381691,2.384757996
1935,43.14229567,2.558517456
1935.5,43.14887901,2.760696411
1936,43.14558726,2.987670898
1936.5,43.14558726,3.172302246
1937,43.14229567,3.4034729
1937.5,43.14887901,3.545570374
1938,43.1604013,3.699111938
1938.5,43.1604013,3.87134552
1939,43.17027904,4.073524475
1939.5,43.17192546,4.267883301
1940,43.18509819,4.377174377
1940.5,43.19003858,4.532432556
1941,43.19333237,4.721450806
1941.5,43.19003858,4.857635498
1942,43.1999204,4.887580872
1942.5,43.19333237,4.961776733
1943,43.18180478,4.999351501
1943.5,43.18839175,5.005836487
1944,43.18839175,5.005836487
1944.5,43.18674495,5.006599426
1945,43.18674495,5.005836487
1945.5,43.19333237,5.004882813
1946,43.19662631,5.006980896
1946.5,43.1999204,5.005455017
1947,43.19662631,4.979324341
1947.5,43.1999204,4.873085022
1948,43.1999204,4.776382446
1948.5,43.19662631,4.675865173
1949,43.1999204,4.525947571
1949.5,43.19333237,4.336929321
1950,43.19333237,4.097557068
1950.5,43.19662631,3.807258606
1951,43.19333237,3.605461121
1951.5,43.19003858,3.461265564
1952,43.18839175,3.294754028
1952.5,43.18674495,3.099632263
1953,43.18180478,2.998161316
1953.5,43.17192546,2.681732178
1954,43.16863265,2.498245239
1954.5,43.16369373,2.334403992
1955,43.16369373,2.162742615
1955.5,43.15381691,2.048873901
1956,43.14887901,1.906776428
1956.5,43.13900422,1.844406128
1957,43.13571293,1.77154541
1957.5,43.13077628,1.738929749
1958,43.13406734,1.722717285
1958.5,43.12748536,1.733970642
1959,43.13077628,1.756668091
1959.5,43.12748536,1.799583435
1960,43.11761352,1.870918274
1960.5,43.11432321,1.951217651
1961,43.11761352,2.052307129
1961.5,43.1241946,2.140045166
1962,43.11761352,2.269935608
1962.5,43.10938803,2.446365356
1963,43.10280831,2.677536011
1963.5,43.09951867,2.789115906
1964,43.08800614,2.918624878
1964.5,43.09458451,3.123474121
1965,43.09129525,3.732299805
1965.5,43.08800614,3.687858582
1966,43.08800614,4.063034058
1966.5,43.08471718,4.152679443
1967,43.08471718,4.298973084
1967.5,43.07978403,4.457092285
1968,43.07320702,4.643630981
1968.5,43.06991874,4.79259491
1969,43.0600548,4.772949219
1969.5,43.04854858,4.95262146
1970,43.0370442,5.006980896
1970.5,43.04033098,5.005836487
1971,43.02718476,5.006980896
1971.5,43.01896959,5.004882813
1972,43.00911262,5.006217957
1972.5,43.00582726,5.006599426
1973,43.01239813,5.002403259
1973.5,43.00911262,4.885673523
1974,43.00911262,4.831123352
1974.5,43.01239813,4.789352417
1975,43.00418464,4.597473145
1975.5,43.01239813,4.18586731
1976,43.01896959,4.063987732
1976.5,43.00582726,3.960037231
1977,43.00911262,3.669166565
1977.5,43.01568378,3.562355042
1978,43.00582726,3.448104858
1978.5,43.00582726,3.325653076
1979,43.00746992,2.973365784
1979.5,43.00582726,2.747344971
1980,43.00582726,2.463912964
1980.5,43.0008995,2.30140686
1981,43.0008995,2.254867554
1981.5,42.99761452,2.182006836
1982,42.99761452,2.011489868
1982.5,42.98940271,1.924514771
1983,42.991045,1.916885376
1983.5,42.991045,1.821517944
1984,42.98940271,1.753997803
1984.5,42.99432969,1.781654358
1985,42.99432969,1.74369812
1985.5,42.98940271,1.760673523
1986,42.991045,1.786804199
1986.5,42.98611825,1.859092712
1987,42.97954978,1.933288574
1987.5,42.97954978,2.089881897
1988,42.97626577,2.275085449
1988.5,42.9729819,2.393913269
1989,42.96477289,2.585601807
1989.5,42.96477289,2.721786499
1990,42.95820636,2.83908844
1990.5,42.96477289,3.087425232
1991,42.95164042,3.382301331
1991.5,42.94343383,3.463935852
1992,42.92866431,3.734397888
1992.5,42.91881964,3.94077301
1993,42.91553838,4.114151001
1993.5,42.89257371,4.334449768
1994,42.87945431,4.50668335
1994.5,42.87125588,4.607963562
1995,42.86469781,4.782485962
1995.5,42.86141899,4.937553406
1996,42.84338815,4.997825623
1996.5,42.84338815,4.994773865
1997,42.8319163,5.005645752
1997.5,42.82536177,5.006980896
1998,42.81716944,5.005455017
1998.5,42.80897803,5.005455017
1999,42.79587368,5.005836487
1999.5,42.79587368,4.995346069
2000,42.78440931,4.919052124
2000.5,42.77785905,4.898643494
2001,42.76639751,4.772567749
2001.5,42.7533008,4.678344727
2002,42.75166388,4.566001892
2002.5,42.73856981,4.375839233
2003,42.73366014,4.075622559
2003.5,42.72384179,3.820991516
2004,42.70911673,3.558921814
2004.5,42.7058449,3.406906128
2005,42.69439463,3.321838379
2005.5,42.6813108,3.17363739
2006,42.67313459,3.016281128
2006.5,42.66986437,2.787590027
2007,42.66986437,2.576828003
2007.5,42.66986437,2.369689941
2008,42.6649593,2.119636536
2008.5,42.66659428,2.028465271
2009,42.65188071,1.943016052
2009.5,42.64534229,1.855278015
2010,42.64534229,1.796340942
2010.5,42.64370778,1.742744446
2011,42.63717009,1.719665527
2011.5,42.64861143,1.734352112
2012,42.63717009,1.75075531
2012.5,42.64370778,1.780319214
2013,42.64370778,1.887130737
2013.5,42.64370778,2.000999451
2014,42.63390146,2.075195313
2014.5,42.63063298,2.212905884
2015,42.63390146,2.361679077
2015.5,42.63390146,2.480697632
2016,42.63390146,2.687835693
2016.5,42.63390146,2.861213684
2017,42.63717009,3.063964844
2017.5,42.63390146,3.331947327
2018,42.64043886,3.493118286
2018.5,42.64370778,3.647613525
2019,42.65188071,3.924560547
